expansion_id,repository,title,url,candidate_primary_failure,tfidf_linear_svm_prediction,tfidf_logistic_prediction,bigram_tfidf_logistic_prediction,naive_bayes_prediction,bm25_knn_prediction,vote_prediction,vote_count,vote_margin,vote_confidence,human_gold_status
EGNF1000-0538-6ef785b2,jax-ml/jax,nan in hessian of linear function,https://github.com/jax-ml/jax/issues/20574,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,not_numerical_failure,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0539-9fdffade,jax-ml/jax,The gradient of jax.lax.select gives nan when the false branch is nan,https://github.com/jax-ml/jax/issues/20601,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0540-9923a347,jax-ml/jax,FP8 XLA matmul fusion into `__cublas$lt$matmul$f8` not fully working,https://github.com/jax-ml/jax/issues/22313,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0541-7596e626,jax-ml/jax,Error compile: make_batch_pointers.cu.cc failed: undeclared inclusion(s),https://github.com/jax-ml/jax/issues/23573,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0542-3e5a507f,jax-ml/jax,Add a fused multiply-add function,https://github.com/jax-ml/jax/issues/23919,nan_inf,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,precision_tolerance,not_numerical_failure,2,0,low,suggestion_only_not_gold
EGNF1000-0543-6e30d313,jax-ml/jax,array.at.set is incredibly slow for complex128 dtype,https://github.com/jax-ml/jax/issues/24872,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0544-9b09843e,jax-ml/jax,`expm` yields wrong values even with `max_squarings` set to high values,https://github.com/jax-ml/jax/issues/26802,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0545-fea528f3,jax-ml/jax,GPU Kernel Cache Error When Using jax.random.permutation with Size=2,https://github.com/jax-ml/jax/issues/27183,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0546-c326449a,jax-ml/jax,Unable to Reuse GPU After JAX Execution,https://github.com/jax-ml/jax/issues/29159,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0547-5a8303a4,jax-ml/jax,[jet] use proper Taylor coefficients during calculation,https://github.com/jax-ml/jax/issues/29624,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0548-67af3390,jax-ml/jax,Edit lax.convert_element_type to emit deprecation warning on overflow,https://github.com/jax-ml/jax/issues/31426,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0549-1bb01d8a,jax-ml/jax,.astype(bfloat16) different semantics in JIT vs non-JIT code,https://github.com/jax-ml/jax/issues/32545,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0550-118b2886,jax-ml/jax,`jax.nn.dot_product_attention` creates internal INFs when using float64 data,https://github.com/jax-ml/jax/issues/34107,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0551-16c2befb,jax-ml/jax,`jnp.sinc`'s gradient has large errors,https://github.com/jax-ml/jax/issues/34139,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0552-29b8f19a,jax-ml/jax,solve and triangular_solve fail to return Inf for batches of singular matrices on CPU,https://github.com/jax-ml/jax/issues/3589,nan_inf,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,3,0,medium,suggestion_only_not_gold
EGNF1000-0553-b5677e85,jax-ml/jax,"The `RegularGridInterpolator` requires that the points value be strictly **increasing**, not merely monotonic, not specified in docs and differs from scipy",https://github.com/jax-ml/jax/issues/36499,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0554-d0e08f6a,jax-ml/jax,D2H memcpy is followed by a Waiting for Host Callback Execution stall of 16 ms,https://github.com/jax-ml/jax/issues/36651,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0555-dfa793d7,jax-ml/jax,"grad(lambda M, i, j: eigh(M)[1][i, j], argnums=0) returns all NaNs when M has degenerate eigenvalues",https://github.com/jax-ml/jax/issues/4646,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0556-05e50510,jax-ml/jax,custom_jvp transpose rule can fail,https://github.com/jax-ml/jax/issues/5202,nan_inf,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,overflow_underflow,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0557-4b35eb28,jax-ml/jax,"Should gradients of logsumexp([-inf, -inf]) be 0s instead NaNs?",https://github.com/jax-ml/jax/issues/6811,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,not_numerical_failure,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0558-c742bb10,jax-ml/jax,Make Out-of-Bounds Indexing return NaN,https://github.com/jax-ml/jax/issues/9839,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,overflow_underflow,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0559-d0a88d48,jax-ml/jax,`jax.lax.conv_general_dilated_patches` returns `nan` for patches with `inf`,https://github.com/jax-ml/jax/issues/9972,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0560-227ca2bc,pytorch/pytorch,Hypothesis operator tests in Caffe2 generate too many warnings,https://github.com/pytorch/pytorch/issues/11363,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,2,medium,suggestion_only_not_gold
EGNF1000-0561-1ca3704a,pytorch/pytorch,F.conv2d double precision error,https://github.com/pytorch/pytorch/issues/120905,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0562-7656a521,pytorch/pytorch,Pad operator produces non-nan value with nan input,https://github.com/pytorch/pytorch/issues/121629,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0563-837b6a88,pytorch/pytorch,Wishart: problems with singular samples.,https://github.com/pytorch/pytorch/issues/122021,overflow_underflow,nan_inf,nan_inf,dtype_casting,nan_inf,nan_inf,nan_inf,4,3,medium,suggestion_only_not_gold
EGNF1000-0564-5bd0015b,pytorch/pytorch,`torch.quantile`: `nan` instead of `inf`,https://github.com/pytorch/pytorch/issues/133998,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0565-8d0794ed,pytorch/pytorch,Lobpcg for complex gives wrong results.,https://github.com/pytorch/pytorch/issues/135860,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0566-62a00220,pytorch/pytorch,torch.linspace does not check for infinity and nan,https://github.com/pytorch/pytorch/issues/13782,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0567-6f1d8b73,pytorch/pytorch,MX basic dtypes in pytorch/pytorch,https://github.com/pytorch/pytorch/issues/146414,nan_inf,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0568-40847dcf,pytorch/pytorch,bound_sympy() produces incorrect result for mod,https://github.com/pytorch/pytorch/issues/149774,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0569-9f9144c8,pytorch/pytorch,searchsorted handling of nan,https://github.com/pytorch/pytorch/issues/158738,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0570-02792602,pytorch/pytorch,consider allowing more dtype in the dtensor opinfo test,https://github.com/pytorch/pytorch/issues/162215,dtype_casting,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0571-8f137613,pytorch/pytorch,mps test got Exception: mean(): could not infer output dtype.,https://github.com/pytorch/pytorch/issues/177225,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0572-ceefe3be,pytorch/pytorch,[discussion] Generic solutions for too-small-epsilon in FP16 training,https://github.com/pytorch/pytorch/issues/35666,nan_inf,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,5,4,high,suggestion_only_not_gold
EGNF1000-0573-1eb0d104,pytorch/pytorch,BCEWithLogitsLoss gives out nan with -inf logits,https://github.com/pytorch/pytorch/issues/49844,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0574-2195772e,pytorch/pytorch,Implement missing torch.nan* operators,https://github.com/pytorch/pytorch/issues/61474,nan_inf,nan_inf,nan_inf,precision_tolerance,precision_tolerance,overflow_underflow,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0575-08702b00,pytorch/pytorch,Overflow error in torch.linalg uncaught,https://github.com/pytorch/pytorch/issues/65815,overflow_underflow,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0576-a3c2107d,pytorch/pytorch,Add a new argument `check_inf=True` (by default) or check_pos_inf / check_neg_inf to anomaly mode,https://github.com/pytorch/pytorch/issues/83537,nan_inf,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,5,4,high,suggestion_only_not_gold
EGNF1000-0577-4b487013,rapidsai/cudf,[FEA] category dtype support in parquet writer,https://github.com/rapidsai/cudf/issues/12496,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0578-f29ba210,rapidsai/cudf,[FEA] category dtype support in parquet reader,https://github.com/rapidsai/cudf/issues/12497,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0579-caa2aad2,rapidsai/cudf,[BUG] Unable to access cudf due to error Unsupported type_id conversion to cudf,https://github.com/rapidsai/cudf/issues/13211,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0580-cd4f1e6c,rapidsai/cudf,[BUG] Time-zone-aware `DatetimeIndex` is being accepted silently by `DatetimeIndex` constructor,https://github.com/rapidsai/cudf/issues/13834,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0581-48acd71e,rapidsai/cudf,[BUG] DIV on decimal types appears to lose fractional part,https://github.com/rapidsai/cudf/issues/14618,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0582-135bf4b8,rapidsai/cudf,[BUG] dask_cudf pivot_table function is broken: TypeError: StringIndex object is not iterable.,https://github.com/rapidsai/cudf/issues/14935,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0583-81a60fd3,rapidsai/cudf,[BUG] `is_numeric_dtype` returning inconsistent result wrt pandas,https://github.com/rapidsai/cudf/issues/20139,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0584-d06388f8,rapidsai/cudf,[BUG] `cudf.unstack` produces incorrect `MultiIndex` column order,https://github.com/rapidsai/cudf/issues/20446,nan_inf,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0585-e83587d7,rapidsai/cudf,[BUG] Series setitem raises for safe cases in pandas compatibility mode,https://github.com/rapidsai/cudf/issues/20720,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0586-0d7ce007,rapidsai/cudf,"[BUG] `pylibcudf.Column.from_iterable_of_py(<nested_list>, dtype=plc.TypeId.LIST)` erroneously raises",https://github.com/rapidsai/cudf/issues/21092,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0587-2a02b285,rapidsai/cudf,[BUG] `DataFrame.values` result is incorrect when data contains boolean values,https://github.com/rapidsai/cudf/issues/21096,overflow_underflow,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,not_numerical_failure,2,0,low,suggestion_only_not_gold
EGNF1000-0588-66cc8a87,rapidsai/cudf,"[BUG] `.loc[]` with `.Series([<boolean>], index=[])` brings incorrect results",https://github.com/rapidsai/cudf/issues/21136,overflow_underflow,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,not_numerical_failure,not_numerical_failure,3,1,medium,suggestion_only_not_gold
EGNF1000-0589-bcacf6a3,rapidsai/cudf,"[BUG] `Series[datetime64[reso, tz]].astype(str)` doesn't not include %z component",https://github.com/rapidsai/cudf/issues/21373,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0590-a33dc3bd,rapidsai/cudf,"[BUG] float min, max values are truncated, causing to read again as -inf, +inf",https://github.com/rapidsai/cudf/issues/6235,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0591-3f475b11,rapidsai/cuml,[BUG] Initial parameter estimate in ARIMA can have NaN/Inf for some orders/datasets,https://github.com/rapidsai/cuml/issues/1819,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0592-feb47177,rapidsai/cuml,[FEA] Test function `array_equal` should print useful info when test fails,https://github.com/rapidsai/cuml/issues/3656,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0593-d7e7f5f7,rapidsai/cuml,[BUG] Calling `fit_transform` method renames columns and resets indices for multi-column input,https://github.com/rapidsai/cuml/issues/4036,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0594-ce29c565,rapidsai/cuml,[BUG] Pipeline of MinMaxScaler and KMeans with DataFrame input produces incorrect results,https://github.com/rapidsai/cuml/issues/5704,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0595-94660f6e,rapidsai/cuml,[BUG] cuML `MultinomialNB` mispredicts on dense CuPy inputs and after `partial_fit` with a new class,https://github.com/rapidsai/cuml/issues/7203,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0596-1d15388f,rapidsai/cuml,[BUG] CumlArray.to_mem_type() does not preserve non-contiguous strides,https://github.com/rapidsai/cuml/issues/7444,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0597-2e36783b,triton-lang/triton,Precision error in sparse block matrix multiplication validation,https://github.com/triton-lang/triton/issues/1493,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0598-db742e69,triton-lang/triton,Matmul on bf16 hits assert on P100 GPU (sm_60),https://github.com/triton-lang/triton/issues/1609,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0599-9371918f,triton-lang/triton,INT8 overflow on matmul,https://github.com/triton-lang/triton/issues/2296,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0600-c2a2f71f,triton-lang/triton,TMA Store Error with Constants,https://github.com/triton-lang/triton/issues/2569,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0601-afed68e8,triton-lang/triton,"ValueError(""arange's arguments must be of type tl.constexpr"") Error On Example Code",https://github.com/triton-lang/triton/issues/2604,nan_inf,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0602-83417986,triton-lang/triton,Dot crashes or produce incorrect results with float16 and N==8 on H100,https://github.com/triton-lang/triton/issues/7830,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0603-26c41676,triton-lang/triton,"Does the histogram support numbers outside the range [0, numbins)?",https://github.com/triton-lang/triton/issues/9050,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
